file,energy_chgnet_meV,energy_mace_meV,delta_E_meV,force_mae_meV_per_A,force_rmse_meV_per_A,force_max_abs_meV_per_A
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0089_strain-0.010_perturbed.cif,-2491318.7980651855,-2490224.352938938,1094.4451262475923,13.044591569402767,19.730215194193704,113.2953430501513
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0089_strain-0.015_perturbed.cif,-2489928.7271499634,-2488807.275127212,1121.4520227513276,13.701906074690815,21.014407610780527,119.11391705442475
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0095_strain+0.010_perturbed.cif,-2492163.9251708984,-2491093.6247757925,1070.3003951059654,11.135404430436305,16.80615665765974,88.2532637289703
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0095_strain+0.015_perturbed.cif,-2490414.309501648,-2489377.7099606814,1036.599540966563,11.500192114216306,17.66097957649913,115.23673403462817
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0095_strain-0.010_perturbed.cif,-2492875.418663025,-2491751.743730041,1123.674932983704,12.231490717485539,18.41408106465296,135.85217738849428
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0095_strain-0.015_perturbed.cif,-2491464.2477035522,-2490319.6916813906,1144.5560221616179,13.036103419841314,19.817190996386035,159.20191251295705
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0104_strain+0.010_perturbed.cif,-2490064.89276886,-2489039.3890179982,1025.5037508616224,13.605312163768888,21.473740311427193,183.3932867162405
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0104_strain+0.015_perturbed.cif,-2488262.667655945,-2487295.8915545894,966.7761013554409,13.590787567704732,21.733548712779033,164.62059593390939
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0104_strain-0.010_perturbed.cif,-2491138.1816864014,-2490039.1919725225,1098.9897138788365,13.157808603405917,19.816530138325223,153.60734557952355
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0104_strain-0.015_perturbed.cif,-2489830.541610718,-2488722.597287502,1107.9443232156336,13.35611576914275,20.330773290825118,124.2208919678178
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0122_strain+0.010_perturbed.cif,-2489310.3551864624,-2488277.507842169,1032.847344293259,12.253903848675328,18.987591726637852,103.69986946196138
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0122_strain+0.015_perturbed.cif,-2487369.9951171875,-2486386.921251105,983.0738660823554,12.681539074277454,19.691272320375433,125.78285215547811
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0122_strain-0.010_perturbed.cif,-2490911.989212036,-2489781.847752107,1130.1414599292912,12.766365254909477,19.068861791842696,111.92246651273146
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0122_strain-0.015_perturbed.cif,-2489718.5707092285,-2488561.176283052,1157.3944261763245,13.22284525360902,19.997277977876113,128.76446317422614
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0148_strain+0.010_perturbed.cif,-2487993.712425232,-2487028.619855555,965.0925696771592,12.909471923799716,20.167926453968118,127.56749157098875
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0148_strain+0.015_perturbed.cif,-2485725.317001343,-2484822.59388981,902.7231115326285,13.094132014906307,20.733055385891948,147.09841659515655
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0148_strain-0.010_perturbed.cif,-2490896.797180176,-2489810.4937004973,1086.3034796784632,12.888217230922038,19.863556771353384,119.56605452025264
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0148_strain-0.015_perturbed.cif,-2490089.931488037,-2488968.2866609073,1121.644827129785,13.106293527584505,20.30302068761435,129.51096402763676
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0162_strain+0.010_perturbed.cif,-2487208.790779114,-2486261.4228077,947.3679714137688,13.644237379485066,21.369689275332963,143.5175397655339
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0162_strain+0.015_perturbed.cif,-2484870.6245422363,-2483994.8205860853,875.8039561510086,13.833932995615854,21.720954454265186,145.5186967548309
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0162_strain-0.010_perturbed.cif,-2490661.3206863403,-2489567.634406034,1093.6862803064287,13.281405664203495,19.57424483377239,92.80191087470718
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0162_strain-0.015_perturbed.cif,-2489968.6765670776,-2488845.686938759,1122.9896283186972,13.305798593777906,19.814732871641866,111.23564677888862
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0169_strain+0.010_perturbed.cif,-2486314.992904663,-2485314.1250045155,1000.8679001475684,12.748841955992324,19.6109142938568,112.13238695006612
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0169_strain+0.015_perturbed.cif,-2483934.907913208,-2483022.2266801284,912.6812330796383,13.113521719740008,20.273525452286755,118.29514150012074
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0169_strain-0.010_perturbed.cif,-2489829.4162750244,-2488639.2429385157,1190.1733365086839,13.103164370194714,19.85836780827922,115.96789155585628
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0169_strain-0.015_perturbed.cif,-2489189.6629333496,-2487958.512380341,1231.1505530085415,13.360194152706665,20.240919633964378,120.93840657991348
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0183_strain+0.010_perturbed.cif,-2486023.8122940063,-2485118.7779338798,905.0343601265922,13.465056830470626,21.783223933753924,140.46278151854233
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0183_strain+0.015_perturbed.cif,-2483573.956489563,-2482760.9793187585,812.9771708045155,13.834343332070372,22.224084763717013,190.15201186080213
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0183_strain-0.010_perturbed.cif,-2489647.3932266235,-2488519.6216711774,1127.7715554460883,13.951621113607104,22.5003643319842,158.65806710681602
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0183_strain-0.015_perturbed.cif,-2488954.4677734375,-2487784.6534891,1169.8142843376845,14.028517821709146,22.315071165406483,161.51628458304776
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0185_strain+0.010_perturbed.cif,-2485204.5679092407,-2484321.2860368947,883.2818723460659,13.657446335583654,21.48038389757324,139.26157503476293
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0185_strain+0.015_perturbed.cif,-2482846.989631653,-2482061.351151293,785.6384803596884,13.977137153527055,22.26035838721304,148.2402836577685
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0185_strain-0.010_perturbed.cif,-2488520.6508636475,-2487385.5406666407,1135.1101970067248,14.030737504314747,22.245911380820118,155.5174539627468
cellrelaxed_LLZO_010_O_order5_off__Li_100_slab_heavy_T450_0185_strain-0.015_perturbed.cif,-2487693.247795105,-2486513.879158912,1179.368636192754,14.31700548259442,22.581976024157736,164.34078367073735
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0000_strain+0.010_perturbed.cif,-2957812.511920929,-2953510.9520959086,4301.559825020377,9.777491616900582,14.23310894291078,88.99106471710704
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0000_strain+0.015_perturbed.cif,-2957793.4408187866,-2953561.0790914213,4232.361727365293,9.559910052822337,14.079964517280475,91.9066735349908
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0000_strain-0.010_perturbed.cif,-2951086.8368148804,-2946694.4072938347,4392.429521045648,10.641708313981686,15.335723856115122,85.75498393571257
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0000_strain-0.015_perturbed.cif,-2947546.6380119324,-2943179.030841682,4367.607170250267,10.950157485700291,15.82048801593129,79.94844939788797
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0015_strain+0.010_perturbed.cif,-2938780.7564735413,-2934595.1002319925,4185.656241548713,10.804914278955298,15.957653236272233,105.57385643414412
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0015_strain+0.015_perturbed.cif,-2938955.006122589,-2934804.070866812,4150.935255777091,11.037523164367569,16.597672042813127,100.97117008795637
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0015_strain-0.010_perturbed.cif,-2931226.1910438538,-2927073.6902944627,4152.500749391038,11.658534353753463,16.57823583551389,94.35509472454763
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0015_strain-0.015_perturbed.cif,-2927533.423423767,-2923413.7023317744,4119.721091992687,12.297510278585039,17.263663702705127,91.32188128100239
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0027_strain+0.010_perturbed.cif,-2939997.8942871094,-2935894.6073495606,4103.286937548779,10.767776972792472,16.318378235109517,139.18297907500386
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0027_strain+0.015_perturbed.cif,-2940155.080318451,-2936090.9063803554,4064.1739380955696,10.962062154480938,16.94465508480647,141.05684977737423
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0027_strain-0.010_perturbed.cif,-2932421.6480255127,-2928237.6750184633,4183.9730070494115,11.835220097492007,17.461009432904635,116.43540885435846
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0027_strain-0.015_perturbed.cif,-2928717.4377441406,-2924521.6889531296,4195.74879101105,12.275459462084765,18.38897072336628,123.04572461855503
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0033_strain+0.010_perturbed.cif,-2940213.0966186523,-2936153.675780544,4059.4208381082863,11.124770915468932,16.53489989882501,107.02026799040141
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0033_strain+0.015_perturbed.cif,-2940187.8023147583,-2936190.7715516575,3997.0307631008327,11.223043530668273,17.10877605951903,121.36031652595886
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0033_strain-0.010_perturbed.cif,-2933417.962551117,-2929183.5369274486,4234.425623668358,11.652412563896156,16.456164731994914,97.54109168508535
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0033_strain-0.015_perturbed.cif,-2929891.414642334,-2925635.1091080867,4256.305534247309,12.045483789191502,17.045902882481343,117.9323235939404
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0050_strain+0.010_perturbed.cif,-2942538.5665893555,-2938517.39727016,4021.169319195673,10.930432648294765,16.596814819050866,96.29113100699607
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0050_strain+0.015_perturbed.cif,-2942571.8908309937,-2938593.6561274286,3978.2347035650164,10.794358924621184,16.398338010157573,116.11984498898727
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0050_strain-0.010_perturbed.cif,-2935518.192768097,-2931384.5172942095,4133.675473887473,11.52252784820914,16.90802354057886,110.05483077469137
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0050_strain-0.015_perturbed.cif,-2931955.108642578,-2927798.6553949886,4156.453247589525,11.986162379976067,17.462473260827164,108.26673888562323
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0070_strain+0.010_perturbed.cif,-2943748.477458954,-2939709.4385717646,4039.0388871892355,10.976005887199497,17.096974036390368,153.48761511421947
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0070_strain+0.015_perturbed.cif,-2943628.429889679,-2939618.7537536025,4009.6761360764503,10.857519229615615,17.153102609589343,152.92715451968192
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0070_strain-0.010_perturbed.cif,-2937428.3142089844,-2933298.6501966952,4129.66401228914,11.775995270313539,17.58564790636812,163.67768078526467
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0070_strain-0.015_perturbed.cif,-2933980.2589416504,-2929818.149244384,4162.109697266482,12.27257522515316,18.45121711489488,165.99003816193238
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0086_strain+0.010_perturbed.cif,-2944485.8264923096,-2940469.3250399726,4016.501452337019,10.672794862685956,16.753965770695416,140.66744822156386
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0086_strain+0.015_perturbed.cif,-2944120.8658218384,-2940141.258960066,3979.6068617724814,10.685674865115528,17.256508580170514,148.20569550061714
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0086_strain-0.010_perturbed.cif,-2939089.708328247,-2934985.3430590304,4104.365269216709,11.349629830371562,17.265886581668838,130.174051780404
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0086_strain-0.015_perturbed.cif,-2935939.5637512207,-2931801.788999146,4137.774752074853,12.03979488431826,18.27881660837952,130.69523034693577
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0107_strain+0.010_perturbed.cif,-2946403.576374054,-2942410.986123927,3992.5902501270175,10.742688947543648,16.78074445327656,140.75063870886407
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0107_strain+0.015_perturbed.cif,-2945877.6154518127,-2941907.799510314,3969.815941498615,10.86884934154618,17.42010325628765,144.66532977908196
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0107_strain-0.010_perturbed.cif,-2941725.736141205,-2937639.4416834516,4086.294457753189,11.680825803623597,18.125160035000327,116.05302570052586
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0107_strain-0.015_perturbed.cif,-2938809.864997864,-2934671.019773436,4138.845224427991,12.411359935645256,19.25490731086665,164.74403025226957
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0121_strain+0.010_perturbed.cif,-2946523.021697998,-2942576.9873603424,3946.034337655641,10.286653081134967,16.154755137651495,121.13836404534106
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0121_strain+0.015_perturbed.cif,-2945628.6873817444,-2941713.9370264774,3914.750355266966,10.396168269780086,16.30221667954332,133.93995312086253
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0121_strain-0.010_perturbed.cif,-2943139.0051841736,-2939133.545133285,4005.4600508883595,11.373636295669412,17.534717862461168,140.13983773877567
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0121_strain-0.015_perturbed.cif,-2940484.3077659607,-2936438.38963873,4045.918127230834,11.728915990877503,18.229728956589994,162.1950369742416
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0127_strain+0.010_perturbed.cif,-2947501.268863678,-2943559.9580781125,3941.3107855655253,10.348430388097007,16.357530952181808,140.9003108897468
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0127_strain+0.015_perturbed.cif,-2946653.5081863403,-2942743.474148592,3910.0340377483517,10.651319773242063,17.096116658388684,137.01156091129536
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0127_strain-0.010_perturbed.cif,-2944020.893096924,-2940016.152439697,4004.740657226648,11.093456956499754,16.903402947177728,164.30541378057887
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0127_strain-0.015_perturbed.cif,-2941290.312767029,-2937244.347812404,4045.964954624884,11.539973322078135,17.65212612302238,207.42740270372747
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0130_strain+0.010_perturbed.cif,-2948251.064300537,-2944329.984794982,3921.0795055553317,10.328810202385867,16.322799429969425,119.7728997421325
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0130_strain+0.015_perturbed.cif,-2947461.5206718445,-2943565.909659053,3895.6110127912834,10.386172599423588,16.59254739952227,114.76454854249914
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0130_strain-0.010_perturbed.cif,-2944566.9288635254,-2940553.548104101,4013.38075942453,11.167522734126678,17.648190354828944,149.16305490939408
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0130_strain-0.015_perturbed.cif,-2941776.5254974365,-2937711.7431396036,4064.7823578328826,11.794740521114672,18.701476538266167,167.45300599442396
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0136_strain+0.010_perturbed.cif,-2947043.562412262,-2943088.3051388664,3955.257273395546,10.49163315594778,16.481581113341996,106.98574575979137
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0136_strain+0.015_perturbed.cif,-2945942.6579475403,-2942028.1791701564,3914.47877738392,10.596170241140129,16.700487924100116,108.37619123417721
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0136_strain-0.010_perturbed.cif,-2944553.6794662476,-2940527.0667724833,4026.6126937642694,10.893508556228257,16.612674115516047,113.61432695858616
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0136_strain-0.015_perturbed.cif,-2942116.1918640137,-2938053.7613824126,4062.430481601041,11.06277282425756,16.91639901825062,117.39158395027437
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0141_strain+0.010_perturbed.cif,-2948130.615234375,-2944190.137899277,3940.4773350981995,10.58569862099968,16.731434776292073,96.20688259498377
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0141_strain+0.015_perturbed.cif,-2947054.202079773,-2943149.0631936467,3905.138886126224,10.737557331173,17.23463886619289,117.70784423624616
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0141_strain-0.010_perturbed.cif,-2945449.218273163,-2941455.2510444773,3993.9672286855057,11.39762544285033,18.54985005594304,202.27000337184336
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0141_strain-0.015_perturbed.cif,-2942942.0709609985,-2938915.395983844,4026.674977154471,11.844622685660054,19.076959917133756,201.96234888531808
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0157_strain+0.010_perturbed.cif,-2947122.055053711,-2943200.3561687307,3921.6988849802874,10.283084131993567,16.337528523167755,173.24399248171773
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0157_strain+0.015_perturbed.cif,-2945711.1949920654,-2941834.323059593,3876.871932472568,10.175912511775461,16.246129705114853,150.50865224516224
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0157_strain-0.010_perturbed.cif,-2945779.0479660034,-2941781.1333717545,3997.9145942488685,10.937997500620362,16.980896862147333,169.9524376239292
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0157_strain-0.015_perturbed.cif,-2943580.0495147705,-2939544.8134356993,4035.2360790711828,11.412689006915228,17.55561244721518,135.13776630704683
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0163_strain+0.010_perturbed.cif,-2947454.8959732056,-2943496.9726741547,3957.92329905089,10.118277817822221,16.332088375233983,131.14798457767358
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0163_strain+0.015_perturbed.cif,-2945999.8712539673,-2942094.2991976338,3905.5720563335344,10.053671872200315,16.439890935814944,118.28969163825377
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0163_strain-0.010_perturbed.cif,-2946163.079738617,-2942129.889281292,4033.190457324963,11.311492465736329,18.237043456450092,128.95596393503024
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0163_strain-0.015_perturbed.cif,-2944056.224822998,-2939985.6591592254,4070.565663772635,11.83824924894029,19.326996114289404,126.56033369920647
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0172_strain+0.010_perturbed.cif,-2945555.8156967163,-2941703.8693546494,3851.9463420668617,11.045685528222881,17.791070749940776,114.82823370026733
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0172_strain+0.015_perturbed.cif,-2943971.709728241,-2940182.9929446685,3788.716783572454,11.028818029600364,18.095018357847636,122.48945274599771
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0172_strain-0.010_perturbed.cif,-2945145.4858779907,-2941155.708703125,3989.777174865827,11.237503888677535,17.30447526633805,104.35328818540324
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0172_strain-0.015_perturbed.cif,-2943300.406932831,-2939255.5898097055,4044.8171231253073,11.731413867238288,17.872871548487108,110.9430943240303
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0197_strain+0.010_perturbed.cif,-2947425.9881973267,-2943517.189873703,3908.798323623836,10.244144793708136,16.848702284143076,125.0260416713491
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0197_strain+0.015_perturbed.cif,-2945462.4676704407,-2941660.205824272,3802.261846168898,10.5254907189607,17.338289630766734,115.15421983361745
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0197_strain-0.010_perturbed.cif,-2948387.9747390747,-2944295.809654577,4092.1650844975375,10.941420022135377,17.16076654472061,125.47918032977392
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T300_0197_strain-0.015_perturbed.cif,-2946833.1780433655,-2942706.630575616,4126.547467749566,11.391725256222639,17.92634516136546,132.68635754741842
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0014_strain+0.010_perturbed.cif,-2931890.869140625,-2927825.9600263843,4064.9091142406687,11.472219963207886,16.964540970971452,105.59521265327032
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0014_strain+0.015_perturbed.cif,-2932102.056503296,-2928091.4500535,4010.606449795887,11.304349375050938,17.088459610925216,99.23620382513138
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0014_strain-0.010_perturbed.cif,-2923894.2556381226,-2919808.940691466,4085.314946656581,12.686659186969722,18.696146523912958,109.867039881138
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0014_strain-0.015_perturbed.cif,-2920115.36693573,-2916065.054498031,4050.3124376991764,13.104482967235809,19.399976244384415,137.05148663344062
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0043_strain+0.010_perturbed.cif,-2932991.3721084595,-2928985.50742073,4005.864687729627,11.140295034103776,16.967084909289472,137.62246622989915
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0043_strain+0.015_perturbed.cif,-2932882.9679489136,-2928946.354020096,3936.6139288176782,11.153340084020593,17.317785726755567,158.9676095237175
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0043_strain-0.010_perturbed.cif,-2926681.447029114,-2922567.7119881436,4113.735040970147,12.650193950946491,18.649575034714655,147.78793208685784
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0043_strain-0.015_perturbed.cif,-2923263.102531433,-2919163.882431836,4099.220099597238,13.413886117136286,19.976763877393367,128.81658426401532
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0049_strain+0.010_perturbed.cif,-2933429.003715515,-2929441.2744860165,3987.7292294986546,12.312664791865318,19.314093717292543,146.577336431618
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0049_strain+0.015_perturbed.cif,-2933331.439971924,-2929405.2205948974,3926.2193770264275,12.694354574630202,19.819978912137593,126.12629814743804
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0049_strain-0.010_perturbed.cif,-2927123.0936050415,-2923044.800384232,4078.293220809661,12.573449968177774,18.427874108842637,138.0670849834794
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0049_strain-0.015_perturbed.cif,-2923602.7688980103,-2919528.1491450733,4074.6197529369965,13.027776647644027,19.00432662300863,128.26115393915717
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0062_strain+0.010_perturbed.cif,-2934473.698616028,-2930483.260486566,3990.438129461836,11.779483789100626,17.836813382686337,109.92458710727635
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0062_strain+0.015_perturbed.cif,-2934332.5724601746,-2930380.938293034,3951.6341671403497,11.812032763663144,18.349092930642524,120.73120317051962
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0062_strain-0.010_perturbed.cif,-2927963.828086853,-2923859.9056981327,4103.922388720326,12.406711433951402,18.464001661030196,144.58201673522237
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0062_strain-0.015_perturbed.cif,-2924506.136894226,-2920388.0192911895,4118.117603036575,12.99255355447591,19.580323234359334,134.89144073218768
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0076_strain+0.010_perturbed.cif,-2934240.8304214478,-2930274.147216784,3966.6832046639174,11.253485263091198,17.56853306836819,144.71759628838538
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0076_strain+0.015_perturbed.cif,-2934103.7192344666,-2930175.742415886,3927.976818580646,11.313683893775067,17.77549152502392,134.12964551140846
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0076_strain-0.010_perturbed.cif,-2928105.15499115,-2924100.804912596,4004.3500785538927,11.754499619411792,17.626068914039365,109.31730090109454
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0076_strain-0.015_perturbed.cif,-2924740.209579468,-2920738.573567767,4001.6360117006116,12.451315261882776,18.849468049466918,134.38099049295803
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0081_strain+0.010_perturbed.cif,-2935245.9778785706,-2931296.4119476676,3949.565930902958,11.672758493054689,18.23814923827404,101.65074405073187
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0081_strain+0.015_perturbed.cif,-2935089.795589447,-2931172.7387852445,3917.056804202497,11.75346935619508,18.2570855726314,107.44857946544576
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0081_strain-0.010_perturbed.cif,-2928986.641407013,-2924955.451027519,4031.19037949387,12.555798947515509,19.627003700963964,126.15758717930123
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0081_strain-0.015_perturbed.cif,-2925476.755619049,-2921426.2969078263,4050.4587112227455,12.917430271690481,19.986710286699825,124.329190444078
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0085_strain+0.010_perturbed.cif,-2934708.1727981567,-2930734.230528673,3973.942269483581,11.415352690248774,17.64028905241988,110.14089890353432
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0085_strain+0.015_perturbed.cif,-2934421.7047691345,-2930488.2503219415,3933.4544471930712,11.528785430969137,18.05224693245383,124.19304609884429
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0085_strain-0.010_perturbed.cif,-2928576.3115882874,-2924529.3111024657,4047.000485821627,12.332337275689373,18.36302581309478,124.4440939404634
cellrelaxed_LLZO_010_O_order5_off__Li_110_slab_heavy_T450_0085_strain-0.015_perturbed.cif,-2925235.6567382812,-2921181.0927667245,4054.563971556723,12.688438790355809,19.424878475515808,162.09665722434602
